user_id,song_id,play_count
4e11f45d732f4861772b2906f81a7d384552ad12,SOCGOZK12A8151BD5D,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOEMXXF12A6D4F932C,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOFKEIK12A6310D86A,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOHJIWJ12AB0184EF9,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOINDRZ12A6701DAF6,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOIZLKI12A6D4F7B61,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOJDHGS12A6310D85E,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOJSGWO12AF72A2C49,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOKXYUW12A8C140229,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOLJQBW12A6702187B,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOMKGQN12A8C1339D2,1
4e11f45d732f4861772b2906f81a7d384552ad12,SONQBUB12A6D4F8ED0,3
4e11f45d732f4861772b2906f81a7d384552ad12,SOOBOKE12A8C136227,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOSYMSX12A6310DFE2,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOTEFFR12A8C144765,3
4e11f45d732f4861772b2906f81a7d384552ad12,SOTUHWT12A58A7ABA9,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOUHJKU12AB017DF67,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOYDZUT12A8C13677D,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOYXFLF12A6D4FBF4E,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOZAPQT12A8C142821,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOZCARG12A6D4F74D1,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOADJND12A8C13BAE1,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOAOOXO12AF72A787F,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOCXOJF12A6D4FCD91,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SODOLVO12B0B80B2F4,2
13ce57b3a25ef63fa614335fd838e8024c42ec17,SODPLYE12AB01898FB,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOEIQUY12AF72A086A,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOESALW12A6D4F7BBD,5
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOGACRX12A8AE48009,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOHHANU12A58A77C66,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SONJMCI12AB018B16A,3
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOOFUMT12A8C133296,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOPIKEG12A58291636,5
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOQHWMN12A6701E2D9,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SORKFNI12AB018214B,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SORSFTZ12A8C1391C5,2
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOSDYAS12AB0180457,3
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOSKUNI12AB0187F12,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOSYMSX12A6310DFE2,2
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOUQYYT12A8C13BA09,4
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOWYQOV12AF729E1A1,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOYCSXH12AC3A4DF57,3
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOZGQLE12AB018672C,1
1aa4fd215aadb160965110ed8a829745cde319eb,SOBEVGM12A67ADBCA7,4
1aa4fd215aadb160965110ed8a829745cde319eb,SOCXBQG12AF72A7CBD,4
1aa4fd215aadb160965110ed8a829745cde319eb,SODXTMM12AF729F8F1,1
1aa4fd215aadb160965110ed8a829745cde319eb,SOEHTZE12A6310F0F2,2
1aa4fd215aadb160965110ed8a829745cde319eb,SOFKEIK12A6310D86A,1
1aa4fd215aadb160965110ed8a829745cde319eb,SOGCDYR12AC961854A,6
1aa4fd215aadb160965110ed8a829745cde319eb,SOGRKPG12A58A7ADF7,1
1aa4fd215aadb160965110ed8a829745cde319eb,SOIDJZY12A6701DEF7,3
1aa4fd215aadb160965110ed8a829745cde319eb,SOKXYUW12A8C140229,1
1aa4fd215aadb160965110ed8a829745cde319eb,SOLUABP12AF72A2CD2,3
1aa4fd215aadb160965110ed8a829745cde319eb,SONQBUB12A6D4F8ED0,1
1aa4fd215aadb160965110ed8a829745cde319eb,SOOPVJI12AB0183957,1
1aa4fd215aadb160965110ed8a829745cde319eb,SOOQPIK12A6701F1C5,5
1aa4fd215aadb160965110ed8a829745cde319eb,SOPZHFK12A8C135493,4
1aa4fd215aadb160965110ed8a829745cde319eb,SOQHWMN12A6701E2D9,1
1aa4fd215aadb160965110ed8a829745cde319eb,SOSBJFI12A58A791C9,1
1aa4fd215aadb160965110ed8a829745cde319eb,SOSELMV12A6D4FCF5A,2
1aa4fd215aadb160965110ed8a829745cde319eb,SOTUFIE12AAF3B3B7D,3
1aa4fd215aadb160965110ed8a829745cde319eb,SOUCKDH12A8C138FF5,3
1aa4fd215aadb160965110ed8a829745cde319eb,SOVKCHA12A58A7D703,2
1aa4fd215aadb160965110ed8a829745cde319eb,SOVPIUN12A6D4F8F1E,2
1aa4fd215aadb160965110ed8a829745cde319eb,SOWEZSI12A81C21CE6,1
1aa4fd215aadb160965110ed8a829745cde319eb,SOWGZFG12A8151AF41,1
1aa4fd215aadb160965110ed8a829745cde319eb,SOYHHHT12A6D4F7F97,1
edc19f85936d55d76b673d008bd2d220707af47a,SOAUMHT12AB01839D0,1
edc19f85936d55d76b673d008bd2d220707af47a,SOBOVLS12A58A794F3,1
edc19f85936d55d76b673d008bd2d220707af47a,SODTTUB12AB0184F48,1
edc19f85936d55d76b673d008bd2d220707af47a,SOEHTZE12A6310F0F2,1
edc19f85936d55d76b673d008bd2d220707af47a,SOGKIWV12A6D4F86C4,1
edc19f85936d55d76b673d008bd2d220707af47a,SOGQWTX12AB017FD78,5
edc19f85936d55d76b673d008bd2d220707af47a,SOIBHJO12A6D4F7774,1
edc19f85936d55d76b673d008bd2d220707af47a,SOINDRZ12A6701DAF6,1
edc19f85936d55d76b673d008bd2d220707af47a,SOJDHGS12A6310D85E,1
edc19f85936d55d76b673d008bd2d220707af47a,SONQBUB12A6D4F8ED0,1
edc19f85936d55d76b673d008bd2d220707af47a,SOPRMDL12A8C13CAF6,1
edc19f85936d55d76b673d008bd2d220707af47a,SOPWKOX12A8C139D43,1
edc19f85936d55d76b673d008bd2d220707af47a,SOQCDQE12A6D4F7682,1
edc19f85936d55d76b673d008bd2d220707af47a,SORKPVE12A81C20227,6
edc19f85936d55d76b673d008bd2d220707af47a,SOSNQQX12AF729C44C,1
edc19f85936d55d76b673d008bd2d220707af47a,SOTEFFR12A8C144765,1
edc19f85936d55d76b673d008bd2d220707af47a,SOUYFXA12A6D4F8482,1
edc19f85936d55d76b673d008bd2d220707af47a,SOVIUUB12AB017F36F,1
edc19f85936d55d76b673d008bd2d220707af47a,SOYCHDB12A8C13F2C8,1
edc19f85936d55d76b673d008bd2d220707af47a,SOYYIZT12A8C1408CA,1
edc19f85936d55d76b673d008bd2d220707af47a,SOZXHBQ12AB0186626,1
0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOBEVGM12A67ADBCA7,2
0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOEHTZE12A6310F0F2,2
0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOEMXXF12A6D4F932C,2
0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOFKEDR12A8C13D381,3
0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOGXSWA12A6D4FBC99,30
