user_id,song_id,play_count
4e11f45d732f4861772b2906f81a7d384552ad12,SOCGOZK12A8151BD5D,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOEMXXF12A6D4F932C,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOFKEIK12A6310D86A,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOHJIWJ12AB0184EF9,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOINDRZ12A6701DAF6,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOIZLKI12A6D4F7B61,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOJDHGS12A6310D85E,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOJSGWO12AF72A2C49,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOKXYUW12A8C140229,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOLJQBW12A6702187B,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOMKGQN12A8C1339D2,1
4e11f45d732f4861772b2906f81a7d384552ad12,SONQBUB12A6D4F8ED0,3
4e11f45d732f4861772b2906f81a7d384552ad12,SOOBOKE12A8C136227,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOSYMSX12A6310DFE2,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOTEFFR12A8C144765,3
4e11f45d732f4861772b2906f81a7d384552ad12,SOTUHWT12A58A7ABA9,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOUHJKU12AB017DF67,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOYDZUT12A8C13677D,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOYXFLF12A6D4FBF4E,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOZAPQT12A8C142821,1
4e11f45d732f4861772b2906f81a7d384552ad12,SOZCARG12A6D4F74D1,1
81fb7f3d2dde170e8d614a71f9a3ed3ea9e85e0b,SOAXAPU12A67020EF9,1
81fb7f3d2dde170e8d614a71f9a3ed3ea9e85e0b,SOEDCOB12A8C142CBA,1
81fb7f3d2dde170e8d614a71f9a3ed3ea9e85e0b,SOGXSWA12A6D4FBC99,1
81fb7f3d2dde170e8d614a71f9a3ed3ea9e85e0b,SOHOOXT12A67ADA073,1
81fb7f3d2dde170e8d614a71f9a3ed3ea9e85e0b,SOIFHON12AB0185C5F,1
81fb7f3d2dde170e8d614a71f9a3ed3ea9e85e0b,SOINDRZ12A6701DAF6,1
81fb7f3d2dde170e8d614a71f9a3ed3ea9e85e0b,SOITBNC12AF72A0B2A,1
81fb7f3d2dde170e8d614a71f9a3ed3ea9e85e0b,SOITFPA12A670201C6,1
81fb7f3d2dde170e8d614a71f9a3ed3ea9e85e0b,SOJCUFH12AB0186BF1,1
81fb7f3d2dde170e8d614a71f9a3ed3ea9e85e0b,SOLOYFG12A8C133391,1
81fb7f3d2dde170e8d614a71f9a3ed3ea9e85e0b,SOLTIVF12AAFF43797,8
81fb7f3d2dde170e8d614a71f9a3ed3ea9e85e0b,SOPGSBP12A6701F741,6
81fb7f3d2dde170e8d614a71f9a3ed3ea9e85e0b,SOWNOXA12AB0184353,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOADJND12A8C13BAE1,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOAOOXO12AF72A787F,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOCXOJF12A6D4FCD91,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SODOLVO12B0B80B2F4,2
13ce57b3a25ef63fa614335fd838e8024c42ec17,SODPLYE12AB01898FB,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOEIQUY12AF72A086A,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOESALW12A6D4F7BBD,5
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOGACRX12A8AE48009,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOHHANU12A58A77C66,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SONJMCI12AB018B16A,3
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOOFUMT12A8C133296,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOPIKEG12A58291636,5
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOQHWMN12A6701E2D9,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SORKFNI12AB018214B,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SORSFTZ12A8C1391C5,2
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOSDYAS12AB0180457,3
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOSKUNI12AB0187F12,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOSYMSX12A6310DFE2,2
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOUQYYT12A8C13BA09,4
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOWYQOV12AF729E1A1,1
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOYCSXH12AC3A4DF57,3
13ce57b3a25ef63fa614335fd838e8024c42ec17,SOZGQLE12AB018672C,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOACUIU12A6D4F715B,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOBEVGM12A67ADBCA7,3
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOFKEDR12A8C13D381,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOHIHSR12AB0184E8F,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOIZLKI12A6D4F7B61,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOKXYUW12A8C140229,3
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOKZTHA12A8C134830,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SONQNPM12A67020A32,2
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOPWKOX12A8C139D43,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SORTPHZ12A8C13D374,3
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOSNQQX12AF729C44C,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOTEFFR12A8C144765,1
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOUCKDH12A8C138FF5,2
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOULTKQ12AB018A183,2
6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOYQXAU12A8C135A75,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOBEVGM12A67ADBCA7,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SODQFQC12A8C13FD7A,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOEKSGJ12A67AE227E,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOFKEDR12A8C13D381,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOFKTPP12A8C1385CA,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOHTQAS12A6701C7BA,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOKXYUW12A8C140229,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOLSJHM12A8C139B46,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SONQNPM12A67020A32,6
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SORLLRN12A58A7F1EE,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SORTPHZ12A8C13D374,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOUEUYT12A58A7DB62,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOWEUOO12A6D4F6D0C,1
03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOZOEYP12AB0188C9D,1
003d0f3aac94fd261bb74c0124a90750579972d4,SOBEVGM12A67ADBCA7,1
003d0f3aac94fd261bb74c0124a90750579972d4,SOBKIMB12A8C136DE9,3
003d0f3aac94fd261bb74c0124a90750579972d4,SOCKUUJ12A6D4FA41C,1
